Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202008,01,001,3,6,Autauga County                ,34,34,12539689,0,0,0,0,0,0,0,0,0,34,34,12539689,0,0,0,0,0,0,0,0,0
202008,01,007,3,6,Bibb County                   ,1,1,240000,0,0,0,0,0,0,0,0,0,1,1,240000,0,0,0,0,0,0,0,0,0
202008,01,009,3,6,Blount County                 ,6,6,837899,0,0,0,0,0,0,0,0,0,6,6,837899,0,0,0,0,0,0,0,0,0
202008,01,021,3,6,Chilton County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202008,01,073,3,6,Jefferson County              ,149,149,44841388,1,2,247329,0,0,0,1,7,705878,134,134,42346035,0,0,0,0,0,0,0,0,0
202008,01,081,3,6,Lee County                    ,95,95,26258497,2,4,621040,0,0,0,21,270,41342278,62,62,18516464,2,4,621040,0,0,0,21,270,41342278
202008,01,083,3,6,Limestone County              ,34,34,7821828,0,0,0,0,0,0,0,0,0,33,33,7693257,0,0,0,0,0,0,0,0,0
202008,01,089,3,6,Madison County                ,291,291,44760805,12,24,2022660,0,0,0,0,0,0,157,157,17263204,12,24,2022660,0,0,0,0,0,0
202008,01,113,3,6,Russell County                ,10,10,1903135,5,10,568485,0,0,0,0,0,0,10,10,1903135,5,10,568485,0,0,0,0,0,0
202008,01,115,3,6,St. Clair County              ,25,25,4749773,0,0,0,0,0,0,0,0,0,3,3,634783,0,0,0,0,0,0,0,0,0
202008,01,117,3,6,Shelby County                 ,110,110,30581259,0,0,0,0,0,0,0,0,0,57,57,15222326,0,0,0,0,0,0,0,0,0
202008,01,127,3,6,Walker County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202008,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202008,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202008,02,020,4,9,Anchorage Municipality        ,85,85,26627249,0,0,0,1,4,694844,2,11,1739051,0,0,0,0,0,0,0,0,0,0,0,0
202008,02,050,4,9,Bethel Census Area            ,2,2,593668,0,0,0,0,0,0,0,0,0,2,2,593668,0,0,0,0,0,0,0,0,0
202008,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202008,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202008,02,090,4,9,Fairbanks North Star Borough  ,5,5,1745030,0,0,0,3,11,2279892,0,0,0,5,5,1745030,0,0,0,3,11,2279892,0,0,0
202008,02,100,4,9,Haines Borough                ,1,1,149444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202008,02,105,4,9,Hoonah-Angoon Census Area     ,2,2,593668,0,0,0,0,0,0,0,0,0,2,2,593668,0,0,0,0,0,0,0,0,0
202008,02,110,4,9,Juneau City and Borough       ,3,3,1001044,0,0,0,0,0,0,0,0,0,3,3,1001044,0,0,0,0,0,0,0,0,0
202008,02,122,4,9,Kenai Peninsula Borough       ,10,10,2722344,0,0,0,1,3,350000,0,0,0,8,8,2280000,0,0,0,1,3,350000,0,0,0
