Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201708,01,001,3,6,Autauga County                ,12,12,3519655,0,0,0,0,0,0,0,0,0,12,12,3519655,0,0,0,0,0,0,0,0,0
201708,01,007,3,6,Bibb County                   ,1,1,235594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201708,01,009,3,6,Blount County                 ,2,2,203840,0,0,0,0,0,0,0,0,0,2,2,203840,0,0,0,0,0,0,0,0,0
201708,01,021,3,6,Chilton County                ,4,4,458000,0,0,0,0,0,0,0,0,0,4,4,458000,0,0,0,0,0,0,0,0,0
201708,01,073,3,6,Jefferson County              ,136,136,32211167,0,0,0,0,0,0,0,0,0,123,123,30935061,0,0,0,0,0,0,0,0,0
201708,01,081,3,6,Lee County                    ,91,91,23426921,0,0,0,0,0,0,0,0,0,73,73,19143797,0,0,0,0,0,0,0,0,0
201708,01,083,3,6,Limestone County              ,31,31,4836175,0,0,0,0,0,0,0,0,0,31,31,4836175,0,0,0,0,0,0,0,0,0
201708,01,089,3,6,Madison County                ,211,211,28956004,0,0,0,0,0,0,0,0,0,211,211,28956004,0,0,0,0,0,0,0,0,0
201708,01,113,3,6,Russell County                ,23,23,1279537,0,0,0,0,0,0,0,0,0,23,23,1279537,0,0,0,0,0,0,0,0,0
201708,01,115,3,6,St. Clair County              ,15,15,2588571,0,0,0,0,0,0,0,0,0,10,10,1604633,0,0,0,0,0,0,0,0,0
201708,01,117,3,6,Shelby County                 ,101,101,23249151,0,0,0,0,0,0,1,6,920700,40,40,8225311,0,0,0,0,0,0,0,0,0
201708,01,127,3,6,Walker County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201708,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201708,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201708,02,020,4,9,Anchorage Municipality        ,75,75,23499788,0,0,0,1,4,694374,2,19,3003816,0,0,0,0,0,0,0,0,0,0,0,0
201708,02,050,4,9,Bethel Census Area            ,1,1,350000,0,0,0,0,0,0,0,0,0,1,1,350000,0,0,0,0,0,0,0,0,0
201708,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201708,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201708,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201708,02,100,4,9,Haines Borough                ,1,1,278570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201708,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201708,02,110,4,9,Juneau City and Borough       ,3,3,663663,3,6,786143,0,0,0,0,0,0,3,3,663663,3,6,786143,0,0,0,0,0,0
201708,02,122,4,9,Kenai Peninsula Borough       ,13,13,3641476,2,4,790465,0,0,0,0,0,0,9,9,2758000,1,2,540000,0,0,0,0,0,0
