Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202106,01,001,3,6,Autauga County                                              ,12,12,3678978,0,0,0,0,0,0,0,0,0,12,12,3678978,0,0,0,0,0,0,0,0,0
202106,01,007,3,6,Bibb County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202106,01,009,3,6,Blount County                                               ,3,3,524848,0,0,0,0,0,0,0,0,0,1,1,239244,0,0,0,0,0,0,0,0,0
202106,01,021,3,6,Chilton County                                              ,1,1,175000,0,0,0,0,0,0,0,0,0,1,1,175000,0,0,0,0,0,0,0,0,0
202106,01,073,3,6,Jefferson County                                            ,161,161,58252936,1,2,247329,0,0,0,1,10,1008397,116,116,48390009,0,0,0,0,0,0,0,0,0
202106,01,075,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202106,01,081,3,6,Lee County                                                  ,113,113,29421442,0,0,0,1,4,1231400,0,0,0,71,71,19311582,0,0,0,1,4,1231400,0,0,0
202106,01,083,3,6,Limestone County                                            ,30,30,10201465,0,0,0,0,0,0,0,0,0,29,29,10108013,0,0,0,0,0,0,0,0,0
202106,01,089,3,6,Madison County                                              ,382,382,65951564,1,2,168555,0,0,0,1,6,700420,17,17,7046460,0,0,0,0,0,0,0,0,0
202106,01,113,3,6,Russell County                                              ,12,12,1287842,0,0,0,0,0,0,0,0,0,12,12,1287842,0,0,0,0,0,0,0,0,0
202106,01,115,3,6,St. Clair County                                            ,30,30,4615841,0,0,0,0,0,0,0,0,0,9,9,1627433,0,0,0,0,0,0,0,0,0
202106,01,117,3,6,Shelby County                                               ,90,90,33856980,0,0,0,0,0,0,0,0,0,49,49,20635720,0,0,0,0,0,0,0,0,0
202106,01,127,3,6,Walker County                                               ,2,2,240000,0,0,0,0,0,0,0,0,0,2,2,240000,0,0,0,0,0,0,0,0,0
202106,02,013,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202106,02,016,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202106,02,020,4,9,Anchorage Municipality                                      ,71,71,22717722,0,0,0,1,4,688376,2,19,2854282,0,0,0,0,0,0,0,0,0,0,0,0
202106,02,050,4,9,Bethel Census Area                                          ,2,2,593668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202106,02,060,4,9,Bristol Bay Borough                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202106,02,070,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202106,02,090,4,9,Fairbanks North Star Borough                                ,6,6,1505123,0,0,0,2,6,911686,0,0,0,6,6,1505123,0,0,0,2,6,911686,0,0,0
202106,02,100,4,9,Haines Borough                                              ,3,3,922562,0,0,0,0,0,0,0,0,0,3,3,922562,0,0,0,0,0,0,0,0,0
202106,02,105,4,9,Hoonah-Angoon Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202106,02,110,4,9,Juneau City and Borough                                     ,4,4,903454,0,0,0,0,0,0,0,0,0,4,4,903454,0,0,0,0,0,0,0,0,0
