Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202005,01,001,3,6,Autauga County                ,26,26,8845343,0,0,0,0,0,0,0,0,0,26,26,8845343,0,0,0,0,0,0,0,0,0
202005,01,007,3,6,Bibb County                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,01,009,3,6,Blount County                 ,1,1,129000,0,0,0,0,0,0,0,0,0,1,1,129000,0,0,0,0,0,0,0,0,0
202005,01,021,3,6,Chilton County                ,4,4,734475,0,0,0,0,0,0,0,0,0,4,4,734475,0,0,0,0,0,0,0,0,0
202005,01,073,3,6,Jefferson County              ,120,120,38743591,0,0,0,0,0,0,1,8,806718,56,56,18128553,0,0,0,0,0,0,0,0,0
202005,01,081,3,6,Lee County                    ,87,87,24168887,0,0,0,1,4,800000,2,13,3139615,87,87,24168887,0,0,0,1,4,800000,2,13,3139615
202005,01,083,3,6,Limestone County              ,12,12,2692990,0,0,0,0,0,0,0,0,0,11,11,2564419,0,0,0,0,0,0,0,0,0
202005,01,089,3,6,Madison County                ,226,226,36401551,0,0,0,0,0,0,0,0,0,97,97,6188309,0,0,0,0,0,0,0,0,0
202005,01,113,3,6,Russell County                ,8,8,1145325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,01,115,3,6,St. Clair County              ,12,12,2178240,0,0,0,0,0,0,0,0,0,12,12,2178240,0,0,0,0,0,0,0,0,0
202005,01,117,3,6,Shelby County                 ,112,112,27453390,0,0,0,0,0,0,0,0,0,65,65,13902475,0,0,0,0,0,0,0,0,0
202005,01,127,3,6,Walker County                 ,6,6,748824,0,0,0,0,0,0,0,0,0,6,6,748824,0,0,0,0,0,0,0,0,0
202005,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,02,020,4,9,Anchorage Municipality        ,57,57,17855920,0,0,0,1,3,521133,1,12,1897147,0,0,0,0,0,0,0,0,0,0,0,0
202005,02,050,4,9,Bethel Census Area            ,3,3,890501,0,0,0,0,0,0,0,0,0,3,3,890501,0,0,0,0,0,0,0,0,0
202005,02,060,4,9,Bristol Bay Borough           ,1,1,115625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,02,090,4,9,Fairbanks North Star Borough  ,1,1,348120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,02,110,4,9,Juneau City and Borough       ,2,2,392773,0,0,0,0,0,0,0,0,0,2,2,392773,0,0,0,0,0,0,0,0,0
202005,02,122,4,9,Kenai Peninsula Borough       ,7,7,1838001,0,0,0,1,3,627000,0,0,0,4,4,1190000,0,0,0,1,3,627000,0,0,0
