Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201811,01,001,3,6,Autauga County                ,14,14,3966960,0,0,0,0,0,0,0,0,0,14,14,3966960,0,0,0,0,0,0,0,0,0
201811,01,007,3,6,Bibb County                   ,4,4,165500,0,0,0,0,0,0,0,0,0,4,4,165500,0,0,0,0,0,0,0,0,0
201811,01,009,3,6,Blount County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,01,021,3,6,Chilton County                ,4,4,494405,0,0,0,0,0,0,0,0,0,2,2,200000,0,0,0,0,0,0,0,0,0
201811,01,073,3,6,Jefferson County              ,111,111,35387072,0,0,0,0,0,0,0,0,0,76,76,28308006,0,0,0,0,0,0,0,0,0
201811,01,081,3,6,Lee County                    ,89,89,22756637,1,2,210669,0,0,0,1,37,9674206,45,45,10130944,0,0,0,0,0,0,0,0,0
201811,01,083,3,6,Limestone County              ,10,10,2039410,0,0,0,0,0,0,0,0,0,10,10,2039410,0,0,0,0,0,0,0,0,0
201811,01,089,3,6,Madison County                ,203,203,24708676,0,0,0,0,0,0,0,0,0,203,203,24708676,0,0,0,0,0,0,0,0,0
201811,01,113,3,6,Russell County                ,10,10,1547897,0,0,0,0,0,0,0,0,0,10,10,1547897,0,0,0,0,0,0,0,0,0
201811,01,115,3,6,St. Clair County              ,14,14,2130473,0,0,0,0,0,0,0,0,0,14,14,2130473,0,0,0,0,0,0,0,0,0
201811,01,117,3,6,Shelby County                 ,87,87,19829973,0,0,0,0,0,0,0,0,0,33,33,6929638,0,0,0,0,0,0,0,0,0
201811,01,127,3,6,Walker County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,02,013,4,9,Aleutians East Borough        ,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
201811,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,02,020,4,9,Anchorage Municipality        ,60,60,18794979,0,0,0,1,4,694913,2,13,2055242,0,0,0,0,0,0,0,0,0,0,0,0
201811,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,02,100,4,9,Haines Borough                ,1,1,278425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201811,02,110,4,9,Juneau City and Borough       ,6,6,1630979,0,0,0,0,0,0,0,0,0,6,6,1630979,0,0,0,0,0,0,0,0,0
201811,02,122,4,9,Kenai Peninsula Borough       ,6,6,1351025,0,0,0,0,0,0,0,0,0,1,1,330000,0,0,0,0,0,0,0,0,0
