Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201910,01,001,3,6,Autauga County                ,18,18,5279081,0,0,0,0,0,0,0,0,0,18,18,5279081,0,0,0,0,0,0,0,0,0
201910,01,007,3,6,Bibb County                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,01,009,3,6,Blount County                 ,2,2,350000,0,0,0,0,0,0,0,0,0,2,2,350000,0,0,0,0,0,0,0,0,0
201910,01,021,3,6,Chilton County                ,2,2,257000,0,0,0,0,0,0,0,0,0,2,2,257000,0,0,0,0,0,0,0,0,0
201910,01,073,3,6,Jefferson County              ,136,136,40808587,2,4,494658,0,0,0,2,18,1815115,101,101,26200184,0,0,0,0,0,0,0,0,0
201910,01,081,3,6,Lee County                    ,86,86,24494979,0,0,0,0,0,0,2,10,5728382,62,62,18733185,0,0,0,0,0,0,2,10,5728382
201910,01,083,3,6,Limestone County              ,34,34,8073528,0,0,0,0,0,0,0,0,0,34,34,8073528,0,0,0,0,0,0,0,0,0
201910,01,089,3,6,Madison County                ,289,289,48083409,0,0,0,0,0,0,0,0,0,274,274,44546238,0,0,0,0,0,0,0,0,0
201910,01,113,3,6,Russell County                ,12,12,1601616,0,0,0,0,0,0,0,0,0,3,3,342839,0,0,0,0,0,0,0,0,0
201910,01,115,3,6,St. Clair County              ,13,13,2617912,0,0,0,0,0,0,0,0,0,4,4,1068532,0,0,0,0,0,0,0,0,0
201910,01,117,3,6,Shelby County                 ,89,89,20814169,0,0,0,0,0,0,0,0,0,26,26,5255628,0,0,0,0,0,0,0,0,0
201910,01,127,3,6,Walker County                 ,10,10,2048976,0,0,0,0,0,0,0,0,0,10,10,2048976,0,0,0,0,0,0,0,0,0
201910,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,02,020,4,9,Anchorage Municipality        ,77,77,24121764,0,0,0,1,4,694790,2,17,2687625,0,0,0,0,0,0,0,0,0,0,0,0
201910,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,02,060,4,9,Bristol Bay Borough           ,1,1,350000,0,0,0,0,0,0,0,0,0,1,1,350000,0,0,0,0,0,0,0,0,0
201910,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,02,100,4,9,Haines Borough                ,1,1,160842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201910,02,110,4,9,Juneau City and Borough       ,4,4,692194,0,0,0,0,0,0,0,0,0,4,4,692194,0,0,0,0,0,0,0,0,0
201910,02,122,4,9,Kenai Peninsula Borough       ,8,8,1657112,1,2,300000,0,0,0,0,0,0,0,0,0,1,2,300000,0,0,0,0,0,0
