Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202103,01,001,3,6,Autauga County                ,32,32,10324663,0,0,0,0,0,0,0,0,0,32,32,10324663,0,0,0,0,0,0,0,0,0
202103,01,007,3,6,Bibb County                   ,1,1,275000,0,0,0,0,0,0,0,0,0,1,1,275000,0,0,0,0,0,0,0,0,0
202103,01,009,3,6,Blount County                 ,2,2,382129,0,0,0,0,0,0,0,0,0,2,2,382129,0,0,0,0,0,0,0,0,0
202103,01,021,3,6,Chilton County                ,5,5,1081600,0,0,0,0,0,0,0,0,0,5,5,1081600,0,0,0,0,0,0,0,0,0
202103,01,073,3,6,Jefferson County              ,176,176,58122828,1,2,247329,0,0,0,1,9,907557,63,63,22491300,0,0,0,0,0,0,0,0,0
202103,01,075,3,6,Lamar County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202103,01,081,3,6,Lee County                    ,169,169,45476213,5,10,1237794,5,20,1294630,0,0,0,128,128,35857324,5,10,1237794,5,20,1294630,0,0,0
202103,01,083,3,6,Limestone County              ,47,47,10957063,0,0,0,0,0,0,0,0,0,47,47,10957063,0,0,0,0,0,0,0,0,0
202103,01,089,3,6,Madison County                ,401,401,60687573,1,2,140000,3,12,1020000,2,10,257647,72,72,22606929,0,0,0,0,0,0,0,0,0
202103,01,113,3,6,Russell County                ,12,12,1896788,0,0,0,0,0,0,0,0,0,12,12,1896788,0,0,0,0,0,0,0,0,0
202103,01,115,3,6,St. Clair County              ,45,45,7778654,0,0,0,0,0,0,0,0,0,21,21,3305218,0,0,0,0,0,0,0,0,0
202103,01,117,3,6,Shelby County                 ,151,151,46403364,0,0,0,0,0,0,0,0,0,141,141,43629117,0,0,0,0,0,0,0,0,0
202103,01,127,3,6,Walker County                 ,6,6,797000,0,0,0,0,0,0,0,0,0,6,6,797000,0,0,0,0,0,0,0,0,0
202103,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202103,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202103,02,020,4,9,Anchorage Municipality        ,102,102,31952699,0,0,0,2,6,1042266,2,15,2371433,0,0,0,0,0,0,0,0,0,0,0,0
202103,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202103,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202103,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202103,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202103,02,100,4,9,Haines Borough                ,2,2,298889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202103,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202103,02,110,4,9,Juneau City and Borough       ,3,3,474663,0,0,0,0,0,0,0,0,0,3,3,474663,0,0,0,0,0,0,0,0,0
