Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202010,01,001,3,6,Autauga County                ,34,34,10714984,0,0,0,0,0,0,0,0,0,34,34,10714984,0,0,0,0,0,0,0,0,0
202010,01,007,3,6,Bibb County                   ,22,22,7372000,0,0,0,0,0,0,0,0,0,22,22,7372000,0,0,0,0,0,0,0,0,0
202010,01,009,3,6,Blount County                 ,1,1,61394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010,01,021,3,6,Chilton County                ,5,5,861500,0,0,0,0,0,0,0,0,0,5,5,861500,0,0,0,0,0,0,0,0,0
202010,01,073,3,6,Jefferson County              ,143,143,45624985,1,2,247329,0,0,0,1,6,605038,46,46,15038772,0,0,0,0,0,0,0,0,0
202010,01,081,3,6,Lee County                    ,113,113,34771147,0,0,0,0,0,0,0,0,0,78,78,26559900,0,0,0,0,0,0,0,0,0
202010,01,083,3,6,Limestone County              ,34,34,7926386,0,0,0,0,0,0,0,0,0,34,34,7926386,0,0,0,0,0,0,0,0,0
202010,01,089,3,6,Madison County                ,354,354,58575573,0,0,0,0,0,0,0,0,0,334,334,53836465,0,0,0,0,0,0,0,0,0
202010,01,113,3,6,Russell County                ,14,14,2137605,0,0,0,0,0,0,0,0,0,14,14,2137605,0,0,0,0,0,0,0,0,0
202010,01,115,3,6,St. Clair County              ,40,40,6186110,0,0,0,0,0,0,0,0,0,27,27,3696053,0,0,0,0,0,0,0,0,0
202010,01,117,3,6,Shelby County                 ,181,181,49085509,0,0,0,0,0,0,0,0,0,123,123,32522376,0,0,0,0,0,0,0,0,0
202010,01,127,3,6,Walker County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010,02,020,4,9,Anchorage Municipality        ,89,89,27880296,0,0,0,1,4,694844,1,11,1739051,0,0,0,0,0,0,0,0,0,0,0,0
202010,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010,02,060,4,9,Bristol Bay Borough           ,1,1,115625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010,02,100,4,9,Haines Borough                ,1,1,149444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202010,02,110,4,9,Juneau City and Borough       ,4,4,860282,2,4,695689,0,0,0,0,0,0,4,4,860282,2,4,695689,0,0,0,0,0,0
202010,02,122,4,9,Kenai Peninsula Borough       ,9,9,2129030,1,2,230000,0,0,0,0,0,0,6,6,1450000,1,2,230000,0,0,0,0,0,0
