Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201911,01,001,3,6,Autauga County                ,19,19,4643641,0,0,0,0,0,0,0,0,0,19,19,4643641,0,0,0,0,0,0,0,0,0
201911,01,007,3,6,Bibb County                   ,1,1,186353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,01,009,3,6,Blount County                 ,1,1,237457,0,0,0,0,0,0,0,0,0,1,1,237457,0,0,0,0,0,0,0,0,0
201911,01,021,3,6,Chilton County                ,1,1,500000,0,0,0,0,0,0,0,0,0,1,1,500000,0,0,0,0,0,0,0,0,0
201911,01,073,3,6,Jefferson County              ,141,141,43250503,1,2,247329,0,0,0,1,13,1310916,116,116,37584803,0,0,0,0,0,0,0,0,0
201911,01,081,3,6,Lee County                    ,114,114,27514354,0,0,0,1,4,972640,3,18,2182178,114,114,27514354,0,0,0,1,4,972640,3,18,2182178
201911,01,083,3,6,Limestone County              ,31,31,5696031,0,0,0,0,0,0,0,0,0,31,31,5696031,0,0,0,0,0,0,0,0,0
201911,01,089,3,6,Madison County                ,197,197,27557702,0,0,0,0,0,0,0,0,0,134,134,16210595,0,0,0,0,0,0,0,0,0
201911,01,113,3,6,Russell County                ,7,7,979049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,01,115,3,6,St. Clair County              ,16,16,3146910,0,0,0,0,0,0,0,0,0,9,9,1931806,0,0,0,0,0,0,0,0,0
201911,01,117,3,6,Shelby County                 ,82,82,18290914,0,0,0,0,0,0,0,0,0,31,31,5997629,0,0,0,0,0,0,0,0,0
201911,01,127,3,6,Walker County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,02,020,4,9,Anchorage Municipality        ,65,65,20362528,0,0,0,1,4,694790,1,15,2371433,0,0,0,0,0,0,0,0,0,0,0,0
201911,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,02,100,4,9,Haines Borough                ,1,1,160842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201911,02,110,4,9,Juneau City and Borough       ,5,5,1080437,0,0,0,0,0,0,0,0,0,5,5,1080437,0,0,0,0,0,0,0,0,0
201911,02,122,4,9,Kenai Peninsula Borough       ,4,4,816579,0,0,0,0,0,0,1,12,400000,1,1,200000,0,0,0,0,0,0,1,12,400000
