Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
201907,02,130,4,9,Ketchikan Gateway Borough     ,5,5,1414175,0,0,0,0,0,0,0,0,0,5,5,1414175,0,0,0,0,0,0,0,0,0
201907,02,150,4,9,Kodiak Island Borough         ,2,2,1123257,0,0,0,0,0,0,1,20,4527884,2,2,1123257,0,0,0,0,0,0,1,20,4527884
201907,02,170,4,9,Matanuska-Susitna Borough     ,6,6,1652207,3,6,1025905,0,0,0,0,0,0,1,1,219044,0,0,0,0,0,0,0,0,0
201907,02,180,4,9,Nome Census Area              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,02,185,4,9,North Slope Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,02,188,4,9,Northwest Arctic Borough      ,3,3,1225670,0,0,0,0,0,0,0,0,0,2,2,565670,0,0,0,0,0,0,0,0,0
201907,02,195,4,9,Petersburg Borough            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,02,198,4,9,Prince of Wales-Hyder Census A,0,0,0,1,2,345783,0,0,0,0,0,0,0,0,0,1,2,345783,0,0,0,0,0,0
201907,02,220,4,9,Sitka City and Borough        ,1,1,264847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,02,230,4,9,Skagway Municipality          ,1,1,183400,1,2,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,02,261,4,9,Valdez-Cordova Census Area    ,2,2,667571,0,0,0,0,0,0,0,0,0,1,1,350000,0,0,0,0,0,0,0,0,0
201907,02,275,4,9,Wrangell City and Borough     ,2,2,230000,0,0,0,0,0,0,0,0,0,2,2,230000,0,0,0,0,0,0,0,0,0
201907,02,282,4,9,Yakutat City and Borough      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,02,290,4,9,Yukon-Koyukuk Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,04,013,4,8,Maricopa County               ,1863,1863,534623558,16,32,10324263,6,18,4002186,16,688,153853904,1837,1837,527837878,15,30,10045616,6,18,4002186,15,552,129790419
201907,04,019,4,8,Pima County                   ,303,303,88205115,0,0,0,1,3,214500,4,94,13807044,35,35,14608449,0,0,0,0,0,0,0,0,0
201907,04,021,4,8,Pinal County                  ,430,430,88440691,2,4,239083,0,0,0,0,0,0,418,418,86072589,2,4,239083,0,0,0,0,0,0
201907,05,013,3,7,Calhoun County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,05,035,3,7,Crittenden County             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,05,043,3,7,Drew County                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,05,045,3,7,Faulkner County               ,23,23,5746782,1,2,151790,0,0,0,1,7,196797,4,4,1328000,0,0,0,0,0,0,0,0,0
201907,05,053,3,7,Grant County                  ,2,2,311517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,05,085,3,7,Lonoke County                 ,30,30,3937409,2,4,240000,0,0,0,0,0,0,17,17,2818085,2,4,240000,0,0,0,0,0,0
201907,05,087,3,7,Madison County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,05,091,3,7,Miller County                 ,3,3,645705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,05,105,3,7,Perry County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,05,119,3,7,Pulaski County                ,52,52,13310168,0,0,0,0,0,0,1,24,1000000,52,52,13310168,0,0,0,0,0,0,1,24,1000000
201907,05,129,3,7,Searcy County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,05,143,3,7,Washington County             ,148,148,36214602,2,4,684851,0,0,0,7,120,11723431,121,121,32440455,1,2,472451,0,0,0,7,120,11723431
201907,06,001,4,9,Alameda County                ,98,98,28449211,0,0,0,1,3,856711,5,34,7351322,34,34,6831280,0,0,0,0,0,0,1,8,1773536
201907,06,013,4,9,Contra Costa County           ,145,145,49260769,0,0,0,0,0,0,1,22,882896,128,128,42598953,0,0,0,0,0,0,0,0,0
201907,06,017,4,9,El Dorado County              ,35,35,10516025,0,0,0,0,0,0,0,0,0,35,35,10516025,0,0,0,0,0,0,0,0,0
201907,06,019,4,9,Fresno County                 ,199,199,59562450,3,6,1273909,2,7,588090,5,51,4777719,38,38,12008119,0,0,0,0,0,0,0,0,0
201907,06,037,4,9,Los Angeles County            ,401,401,146165060,54,108,20417925,7,23,5889878,24,1802,664691043,316,316,102210066,53,106,20112942,6,20,5175717,18,1752,658128131
201907,06,041,4,9,Marin County                  ,14,14,9966163,0,0,0,0,0,0,0,0,0,10,10,6161891,0,0,0,0,0,0,0,0,0
201907,06,059,4,9,Orange County                 ,310,310,90226295,13,26,6133896,4,15,3280256,6,243,32145635,267,267,74240567,11,22,4800539,3,11,2400000,4,177,18952833
201907,06,061,4,9,Placer County                 ,201,201,67273852,0,0,0,0,0,0,0,0,0,201,201,67273852,0,0,0,0,0,0,0,0,0
201907,06,063,4,9,Plumas County                 ,4,4,1085411,0,0,0,0,0,0,0,0,0,4,4,1085411,0,0,0,0,0,0,0,0,0
201907,06,067,4,9,Sacramento County             ,277,277,87011295,17,34,5970996,0,0,0,9,292,36941861,275,275,86559887,17,34,5970996,0,0,0,9,292,36941861
201907,06,069,4,9,San Benito County             ,50,50,18913047,0,0,0,0,0,0,0,0,0,44,44,15669018,0,0,0,0,0,0,0,0,0
201907,06,071,4,9,San Bernardino County         ,384,384,101553125,0,0,0,2,8,729628,5,124,18164029,371,371,98190616,0,0,0,2,8,729628,3,110,17124662
201907,06,073,4,9,San Diego County              ,292,292,81139724,0,0,0,6,23,4762124,5,56,8113295,265,265,73466754,0,0,0,5,20,4643266,2,20,2650880
201907,06,075,4,9,San Francisco County          ,5,5,1389675,1,2,339849,0,0,0,1,96,35000000,5,5,1389675,1,2,339849,0,0,0,1,96,35000000
201907,06,081,4,9,San Mateo County              ,26,26,26315312,1,2,740000,0,0,0,2,29,7085491,14,14,19782515,0,0,0,0,0,0,0,0,0
201907,06,085,4,9,Santa Clara County            ,153,153,51476371,1,2,549480,0,0,0,6,507,84887337,93,93,28344195,0,0,0,0,0,0,2,347,50823059
201907,06,091,4,9,Sierra County                 ,2,2,416267,0,0,0,0,0,0,0,0,0,2,2,416267,0,0,0,0,0,0,0,0,0
201907,06,113,4,9,Yolo County                   ,79,79,23191821,0,0,0,0,0,0,0,0,0,76,76,22209105,0,0,0,0,0,0,0,0,0
201907,08,001,4,8,Adams County                  ,226,226,59007222,0,0,0,0,0,0,0,0,0,226,226,59007222,0,0,0,0,0,0,0,0,0
201907,08,005,4,8,Arapahoe County               ,230,230,61041624,1,2,247333,2,6,1445010,1,216,42262202,229,229,57803513,0,0,0,2,6,1445010,1,216,42262202
201907,08,014,4,8,Broomfield County             ,26,26,8767669,0,0,0,0,0,0,0,0,0,26,26,8767669,0,0,0,0,0,0,0,0,0
201907,08,015,4,8,Chaffee County                ,14,14,3709057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,08,019,4,8,Clear Creek County            ,2,2,519117,0,0,0,0,0,0,1,5,727085,0,0,0,0,0,0,0,0,0,0,0,0
201907,08,031,4,8,Denver County                 ,212,212,58922240,0,0,0,0,0,0,2,390,50168159,212,212,58922240,0,0,0,0,0,0,2,390,50168159
201907,08,035,4,8,Douglas County                ,241,241,75053109,0,0,0,0,0,0,3,18,2051104,234,234,72546434,0,0,0,0,0,0,3,18,2051104
201907,08,039,4,8,Elbert County                 ,27,27,8322236,0,0,0,0,0,0,0,0,0,27,27,8322236,0,0,0,0,0,0,0,0,0
201907,08,041,4,8,El Paso County                ,323,323,124613638,16,32,2483326,0,0,0,0,0,0,322,322,124498638,16,32,2483326,0,0,0,0,0,0
201907,08,047,4,8,Gilpin County                 ,10,10,2779351,0,0,0,0,0,0,0,0,0,10,10,2779351,0,0,0,0,0,0,0,0,0
201907,08,059,4,8,Jefferson County              ,61,61,21769084,0,0,0,0,0,0,0,0,0,61,61,21769084,0,0,0,0,0,0,0,0,0
201907,08,069,4,8,Larimer County                ,204,204,55460732,2,4,675105,4,16,1600000,3,18,4059088,204,204,55460732,2,4,675105,4,16,1600000,3,18,4059088
201907,08,077,4,8,Mesa County                   ,56,56,7937387,0,0,0,0,0,0,0,0,0,56,56,7937387,0,0,0,0,0,0,0,0,0
201907,08,093,4,8,Park County                   ,17,17,4341978,0,0,0,0,0,0,0,0,0,17,17,4341978,0,0,0,0,0,0,0,0,0
201907,08,101,4,8,Pueblo County                 ,40,40,6812251,0,0,0,0,0,0,0,0,0,40,40,6812251,0,0,0,0,0,0,0,0,0
201907,08,119,4,8,Teller County                 ,18,18,5564027,0,0,0,0,0,0,0,0,0,18,18,5564027,0,0,0,0,0,0,0,0,0
201907,09,001,1,1,Fairfield County              ,64,64,42013272,1,2,530000,2,7,1366416,3,95,33503366,42,42,22267903,1,2,530000,2,7,1366416,1,85,30017000
201907,09,003,1,1,Hartford County               ,51,51,7590943,1,2,391000,0,0,0,4,46,3324004,38,38,5340942,1,2,391000,0,0,0,1,26,1642000
201907,09,007,1,1,Middlesex County              ,14,14,3290301,0,0,0,2,6,410000,0,0,0,9,9,2163000,0,0,0,2,6,410000,0,0,0
201907,09,013,1,1,Tolland County                ,15,15,3426028,1,2,173200,0,0,0,3,15,1611808,8,8,1759175,0,0,0,0,0,0,0,0,0
201907,10,001,3,5,Kent County                   ,118,118,16679939,0,0,0,0,0,0,1,5,484822,116,116,16251464,0,0,0,0,0,0,0,0,0
201907,10,003,3,5,New Castle County             ,115,115,11173754,0,0,0,0,0,0,1,5,470254,3,3,1024185,0,0,0,0,0,0,0,0,0
201907,10,005,3,5,Sussex County                 ,338,338,47013532,4,8,1374590,3,12,1426846,4,23,3168982,338,338,47013532,4,8,1374590,3,12,1426846,4,23,3168982
201907,11,001,3,5,Washington  DC                ,9,9,2137110,3,6,671047,0,0,0,6,982,110224590,9,9,2137110,3,6,671047,0,0,0,6,982,110224590
201907,12,003,3,5,Baker County                  ,19,19,3256335,0,0,0,0,0,0,0,0,0,19,19,3256335,0,0,0,0,0,0,0,0,0
201907,12,019,3,5,Clay County                   ,157,157,32386188,0,0,0,0,0,0,0,0,0,157,157,32386188,0,0,0,0,0,0,0,0,0
201907,12,029,3,5,Dixie County                  ,3,3,378970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,12,031,3,5,Duval County                  ,432,432,103594219,4,8,894730,0,0,0,2,486,54551070,423,423,100738630,4,8,894730,0,0,0,2,486,54551070
201907,12,033,3,5,Escambia County               ,111,111,26357694,6,12,1845831,0,0,0,0,0,0,111,111,26357694,6,12,1845831,0,0,0,0,0,0
201907,12,053,3,5,Hernando County               ,101,101,18349336,0,0,0,0,0,0,0,0,0,101,101,18349336,0,0,0,0,0,0,0,0,0
201907,12,057,3,5,Hillsborough County           ,692,692,234997951,1,2,155000,0,0,0,3,276,44744694,692,692,234997951,1,2,155000,0,0,0,3,276,44744694
201907,12,067,3,5,Lafayette County              ,1,1,125792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,12,071,3,5,Lee County                    ,536,536,111288332,10,20,2519440,4,16,4905309,4,106,9238676,536,536,111288332,10,20,2519440,4,16,4905309,4,106,9238676
201907,12,073,3,5,Leon County                   ,62,62,12183505,1,2,221600,0,0,0,4,100,12564342,0,0,0,0,0,0,0,0,0,0,0,0
201907,12,081,3,5,Manatee County                ,309,309,69857297,0,0,0,0,0,0,4,100,8605904,292,292,67146744,0,0,0,0,0,0,2,24,1449280
201907,12,086,3,5,Miami-Dade County             ,185,185,52036552,27,54,10878779,0,0,0,16,370,36428767,163,163,45090570,27,54,10878779,0,0,0,15,357,34969582
201907,12,089,3,5,Nassau County                 ,85,85,26851369,0,0,0,0,0,0,0,0,0,85,85,26851369,0,0,0,0,0,0,0,0,0
201907,12,091,3,5,Okaloosa County               ,84,84,24562642,0,0,0,0,0,0,1,5,276583,81,81,23869767,0,0,0,0,0,0,0,0,0
201907,12,095,3,5,Orange County                 ,538,538,155729759,9,18,3439403,0,0,0,5,130,37736705,504,504,144139674,9,18,3439403,0,0,0,5,130,37736705
201907,12,097,3,5,Osceola County                ,440,440,114986561,0,0,0,0,0,0,18,1415,130100402,440,440,114986561,0,0,0,0,0,0,18,1415,130100402
201907,12,101,3,5,Pasco County                  ,363,363,75592995,3,6,744347,1,3,203928,5,32,1224456,360,360,75172126,2,4,464347,1,3,203928,4,27,793206
201907,12,103,3,5,Pinellas County               ,107,107,26628763,0,0,0,0,0,0,1,10,3773499,97,97,23031545,0,0,0,0,0,0,1,10,3773499
201907,12,109,3,5,St. Johns County              ,361,361,86796122,0,0,0,1,4,731654,11,335,23349454,361,361,86796122,0,0,0,1,4,731654,11,335,23349454
201907,12,113,3,5,Santa Rosa County             ,102,102,16966538,0,0,0,0,0,0,0,0,0,102,102,16966538,0,0,0,0,0,0,0,0,0
201907,12,115,3,5,Sarasota County               ,284,284,86777998,1,2,648840,8,24,26705346,1,32,4327784,262,262,80154668,1,2,648840,8,24,26705346,0,0,0
201907,12,117,3,5,Seminole County               ,117,117,41817966,0,0,0,0,0,0,0,0,0,114,114,40381962,0,0,0,0,0,0,0,0,0
201907,12,119,3,5,Sumter County                 ,214,214,58737044,0,0,0,0,0,0,0,0,0,214,214,58737044,0,0,0,0,0,0,0,0,0
201907,12,129,3,5,Wakulla County                ,30,30,5678685,0,0,0,0,0,0,0,0,0,30,30,5678685,0,0,0,0,0,0,0,0,0
201907,12,131,3,5,Walton County                 ,126,126,58597964,0,0,0,0,0,0,0,0,0,126,126,58597964,0,0,0,0,0,0,0,0,0
201907,12,133,3,5,Washington County             ,4,4,512616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,13,007,3,5,Baker County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,13,013,3,5,Barrow County                 ,88,88,11756240,0,0,0,0,0,0,0,0,0,88,88,11756240,0,0,0,0,0,0,0,0,0
201907,13,015,3,5,Bartow County                 ,68,68,12129033,0,0,0,0,0,0,1,17,1943751,54,54,7751548,0,0,0,0,0,0,0,0,0
201907,13,021,3,5,Bibb County                   ,13,13,2228062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,13,029,3,5,Bryan County                  ,64,64,14706774,0,0,0,0,0,0,0,0,0,64,64,14706774,0,0,0,0,0,0,0,0,0
201907,13,033,3,5,Burke County                  ,6,6,1437000,0,0,0,0,0,0,0,0,0,6,6,1437000,0,0,0,0,0,0,0,0,0
201907,13,035,3,5,Butts County                  ,4,4,1747500,0,0,0,0,0,0,0,0,0,4,4,1747500,0,0,0,0,0,0,0,0,0
201907,13,045,3,5,Carroll County                ,95,95,22211554,0,0,0,0,0,0,0,0,0,95,95,22211554,0,0,0,0,0,0,0,0,0
201907,13,051,3,5,Chatham County                ,89,89,20614437,0,0,0,0,0,0,0,0,0,29,29,7521108,0,0,0,0,0,0,0,0,0
201907,13,057,3,5,Cherokee County               ,162,162,50771837,0,0,0,0,0,0,0,0,0,162,162,50771837,0,0,0,0,0,0,0,0,0
201907,13,059,3,5,Clarke County                 ,19,19,3895014,0,0,0,6,20,1832064,0,0,0,19,19,3895014,0,0,0,6,20,1832064,0,0,0
201907,13,063,3,5,Clayton County                ,40,40,7241082,0,0,0,0,0,0,0,0,0,18,18,4274221,0,0,0,0,0,0,0,0,0
201907,13,067,3,5,Cobb County                   ,141,141,33250126,3,6,1218146,2,7,1730465,3,20,3841836,124,124,30098312,3,6,1218146,2,7,1730465,3,20,3841836
201907,13,073,3,5,Columbia County               ,101,101,18317504,3,6,1145328,1,3,281600,11,298,26575744,101,101,18317504,3,6,1145328,1,3,281600,11,298,26575744
201907,13,077,3,5,Coweta County                 ,79,79,29547709,0,0,0,0,0,0,2,41,3649168,45,45,18238284,0,0,0,0,0,0,0,0,0
201907,13,085,3,5,Dawson County                 ,38,38,6874984,0,0,0,0,0,0,0,0,0,3,3,481797,0,0,0,0,0,0,0,0,0
201907,13,095,3,5,Dougherty County              ,2,2,580000,0,0,0,0,0,0,0,0,0,2,2,580000,0,0,0,0,0,0,0,0,0
201907,13,097,3,5,Douglas County                ,37,37,7729889,0,0,0,0,0,0,0,0,0,37,37,7729889,0,0,0,0,0,0,0,0,0
201907,13,111,3,5,Fannin County                 ,17,17,3483259,0,0,0,0,0,0,0,0,0,17,17,3483259,0,0,0,0,0,0,0,0,0
201907,13,113,3,5,Fayette County                ,62,62,18923947,0,0,0,0,0,0,0,0,0,58,58,17372452,0,0,0,0,0,0,0,0,0
201907,13,115,3,5,Floyd County                  ,17,17,2534625,0,0,0,0,0,0,0,0,0,17,17,2534625,0,0,0,0,0,0,0,0,0
201907,13,117,3,5,Forsyth County                ,110,110,19838358,0,0,0,0,0,0,0,0,0,110,110,19838358,0,0,0,0,0,0,0,0,0
201907,13,121,3,5,Fulton County                 ,281,281,72956317,0,0,0,3,9,1208451,14,94,10551030,134,134,34574044,0,0,0,3,9,1208451,14,94,10551030
201907,13,127,3,5,Glynn County                  ,24,24,11341042,2,4,600000,0,0,0,0,0,0,24,24,11341042,2,4,600000,0,0,0,0,0,0
201907,13,135,3,5,Gwinnett County               ,325,325,83188555,0,0,0,0,0,0,0,0,0,317,317,80873431,0,0,0,0,0,0,0,0,0
201907,13,143,3,5,Haralson County               ,5,5,1090936,1,2,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,13,145,3,5,Harris County                 ,26,26,6585020,0,0,0,0,0,0,0,0,0,26,26,6585020,0,0,0,0,0,0,0,0,0
201907,13,149,3,5,Heard County                  ,3,3,712370,0,0,0,0,0,0,0,0,0,3,3,712370,0,0,0,0,0,0,0,0,0
201907,13,151,3,5,Henry County                  ,162,162,32889707,0,0,0,0,0,0,0,0,0,162,162,32889707,0,0,0,0,0,0,0,0,0
201907,13,159,3,5,Jasper County                 ,6,6,803844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,13,171,3,5,Lamar County                  ,8,8,970440,0,0,0,0,0,0,0,0,0,8,8,970440,0,0,0,0,0,0,0,0,0
201907,13,177,3,5,Lee County                    ,12,12,1123775,0,0,0,0,0,0,0,0,0,12,12,1123775,0,0,0,0,0,0,0,0,0
201907,13,179,3,5,Liberty County                ,19,19,4744943,0,0,0,0,0,0,0,0,0,19,19,4744943,0,0,0,0,0,0,0,0,0
201907,13,189,3,5,McDuffie County               ,3,3,662000,0,0,0,0,0,0,0,0,0,3,3,662000,0,0,0,0,0,0,0,0,0
201907,13,199,3,5,Meriwether County             ,5,5,1176714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,13,201,3,5,Miller County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,13,207,3,5,Monroe County                 ,13,13,209531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,13,215,3,5,Muscogee County               ,29,29,5640043,0,0,0,1,4,246187,2,14,2629884,0,0,0,0,0,0,0,0,0,0,0,0
201907,13,217,3,5,Newton County                 ,52,52,8828889,0,0,0,0,0,0,0,0,0,52,52,8828889,0,0,0,0,0,0,0,0,0
201907,13,227,3,5,Pickens County                ,22,22,6525259,0,0,0,0,0,0,0,0,0,21,21,6373926,0,0,0,0,0,0,0,0,0
201907,13,231,3,5,Pike County                   ,12,12,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,13,235,3,5,Pulaski County                ,1,1,110000,0,0,0,0,0,0,0,0,0,1,1,110000,0,0,0,0,0,0,0,0,0
201907,13,245,3,5,Richmond County               ,33,33,5270659,0,0,0,0,0,0,1,14,857449,2,2,240000,0,0,0,0,0,0,0,0,0
201907,13,247,3,5,Rockdale County               ,21,21,6340739,0,0,0,0,0,0,0,0,0,21,21,6340739,0,0,0,0,0,0,0,0,0
201907,13,255,3,5,Spalding County               ,24,24,3500527,0,0,0,0,0,0,0,0,0,24,24,3500527,0,0,0,0,0,0,0,0,0
201907,13,275,3,5,Thomas County                 ,6,6,1249845,0,0,0,0,0,0,0,0,0,3,3,570723,0,0,0,0,0,0,0,0,0
201907,13,291,3,5,Union County                  ,18,18,5280136,0,0,0,0,0,0,0,0,0,18,18,5280136,0,0,0,0,0,0,0,0,0
201907,15,001,4,9,Hawaii County                 ,102,102,31663911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,15,003,4,9,Honolulu County               ,90,90,36009631,0,0,0,0,0,0,0,0,0,90,90,36009631,0,0,0,0,0,0,0,0,0
201907,15,007,4,9,Kauai County                  ,17,17,7122840,0,0,0,0,0,0,0,0,0,17,17,7122840,0,0,0,0,0,0,0,0,0
201907,15,009,4,9,Maui County                   ,61,61,16530853,0,0,0,0,0,0,0,0,0,61,61,16530853,0,0,0,0,0,0,0,0,0
201907,16,001,4,8,Ada County                    ,391,391,110229342,0,0,0,4,14,2241529,26,415,45069282,152,152,47038644,0,0,0,3,11,2025789,18,308,34716357
201907,16,015,4,8,Boise County                  ,7,7,2266320,0,0,0,0,0,0,0,0,0,6,6,2113550,0,0,0,0,0,0,0,0,0
201907,16,027,4,8,Canyon County                 ,179,179,29052816,3,6,646758,4,16,2555138,2,40,4087903,88,88,14934199,2,4,500259,2,8,848000,1,30,3000000
201907,16,045,4,8,Gem County                    ,16,16,2463814,0,0,0,1,4,392897,0,0,0,16,16,2463814,0,0,0,1,4,392897,0,0,0
201907,16,073,4,8,Owyhee County                 ,7,7,1380970,1,2,160254,0,0,0,0,0,0,5,5,1009169,1,2,160254,0,0,0,0,0,0
201907,17,005,2,3,Bond County                   ,1,1,176208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,17,013,2,3,Calhoun County                ,1,1,151336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201907,17,031,2,3,Cook County                   ,136,136,45905060,10,20,4734600,19,61,12481070,12,921,94401178,98,98,30696168,9,18,4219600,18,58,12078875,10,909,93079250
201907,17,037,2,3,DeKalb County                 ,10,10,2704678,0,0,0,1,4,700000,0,0,0,8,8,2431500,0,0,0,1,4,700000,0,0,0
201907,17,039,2,3,De Witt County                ,3,3,690000,0,0,0,0,0,0,0,0,0,3,3,690000,0,0,0,0,0,0,0,0,0
201907,17,043,2,3,DuPage County                 ,68,68,30385536,0,0,0,0,0,0,3,22,2438260,59,59,26372348,0,0,0,0,0,0,2,17,2319661
201907,17,063,2,3,Grundy County                 ,7,7,1787174,0,0,0,0,0,0,1,5,256410,6,6,1626625,0,0,0,0,0,0,0,0,0
201907,17,083,2,3,Jersey County                 ,3,3,389147,0,0,0,0,0,0,0,0,0,2,2,233538,0,0,0,0,0,0,0,0,0
201907,17,093,2,3,Kendall County                ,34,34,5734715,3,6,781465,0,0,0,1,16,1262857,24,24,3955298,0,0,0,0,0,0,0,0,0
201907,17,097,2,3,Lake County                   ,52,52,17281479,0,0,0,0,0,0,1,5,517858,39,39,12369485,0,0,0,0,0,0,0,0,0
201907,17,111,2,3,McHenry County                ,58,58,9507755,0,0,0,0,0,0,1,6,90000,52,52,8266594,0,0,0,0,0,0,0,0,0
