Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202101,01,001,3,6,Autauga County                ,15,15,5279981,0,0,0,0,0,0,0,0,0,15,15,5279981,0,0,0,0,0,0,0,0,0
202101,01,007,3,6,Bibb County                   ,4,4,935000,0,0,0,0,0,0,0,0,0,4,4,935000,0,0,0,0,0,0,0,0,0
202101,01,009,3,6,Blount County                 ,2,2,235000,0,0,0,0,0,0,0,0,0,2,2,235000,0,0,0,0,0,0,0,0,0
202101,01,021,3,6,Chilton County                ,15,15,1953024,0,0,0,0,0,0,0,0,0,14,14,1796032,0,0,0,0,0,0,0,0,0
202101,01,073,3,6,Jefferson County              ,168,168,51886115,1,2,247329,0,0,0,2,13,1405528,79,79,23099253,0,0,0,0,0,0,0,0,0
202101,01,075,3,6,Lamar County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101,01,081,3,6,Lee County                    ,123,123,35914115,0,0,0,0,0,0,11,240,32776360,123,123,35914115,0,0,0,0,0,0,11,240,32776360
202101,01,083,3,6,Limestone County              ,36,36,8288086,0,0,0,0,0,0,0,0,0,35,35,8159515,0,0,0,0,0,0,0,0,0
202101,01,089,3,6,Madison County                ,322,322,46851038,0,0,0,0,0,0,0,0,0,183,183,18205369,0,0,0,0,0,0,0,0,0
202101,01,113,3,6,Russell County                ,15,15,2973272,0,0,0,0,0,0,0,0,0,15,15,2973272,0,0,0,0,0,0,0,0,0
202101,01,115,3,6,St. Clair County              ,30,30,5603927,0,0,0,0,0,0,0,0,0,15,15,2822579,0,0,0,0,0,0,0,0,0
202101,01,117,3,6,Shelby County                 ,143,143,36243239,0,0,0,0,0,0,0,0,0,120,120,29858659,0,0,0,0,0,0,0,0,0
202101,01,127,3,6,Walker County                 ,4,4,639559,0,0,0,0,0,0,0,0,0,4,4,639559,0,0,0,0,0,0,0,0,0
202101,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101,02,020,4,9,Anchorage Municipality        ,78,78,24434417,0,0,0,1,4,694844,2,16,2529529,0,0,0,0,0,0,0,0,0,0,0,0
202101,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101,02,060,4,9,Bristol Bay Borough           ,1,1,115625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101,02,100,4,9,Haines Borough                ,1,1,149444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202101,02,110,4,9,Juneau City and Borough       ,2,2,439762,1,2,400848,0,0,0,0,0,0,2,2,439762,1,2,400848,0,0,0,0,0,0
