Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201809,01,001,3,6,Autauga County                ,16,16,4791360,0,0,0,0,0,0,0,0,0,16,16,4791360,0,0,0,0,0,0,0,0,0
201809,01,007,3,6,Bibb County                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201809,01,009,3,6,Blount County                 ,2,2,489597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201809,01,021,3,6,Chilton County                ,8,8,830000,0,0,0,0,0,0,0,0,0,8,8,830000,0,0,0,0,0,0,0,0,0
201809,01,073,3,6,Jefferson County              ,124,124,40587914,0,0,0,0,0,0,0,0,0,94,94,34189594,0,0,0,0,0,0,0,0,0
201809,01,081,3,6,Lee County                    ,76,76,22140604,0,0,0,0,0,0,0,0,0,76,76,22140604,0,0,0,0,0,0,0,0,0
201809,01,083,3,6,Limestone County              ,8,8,1932086,0,0,0,0,0,0,0,0,0,8,8,1932086,0,0,0,0,0,0,0,0,0
201809,01,089,3,6,Madison County                ,227,227,30981415,0,0,0,0,0,0,0,0,0,227,227,30981415,0,0,0,0,0,0,0,0,0
201809,01,113,3,6,Russell County                ,17,17,2372160,0,0,0,0,0,0,0,0,0,17,17,2372160,0,0,0,0,0,0,0,0,0
201809,01,115,3,6,St. Clair County              ,19,19,4043332,0,0,0,0,0,0,0,0,0,18,18,3822468,0,0,0,0,0,0,0,0,0
201809,01,117,3,6,Shelby County                 ,81,81,17023794,0,0,0,0,0,0,0,0,0,26,26,3910325,0,0,0,0,0,0,0,0,0
201809,01,127,3,6,Walker County                 ,1,1,207778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201809,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201809,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201809,02,020,4,9,Anchorage Municipality        ,64,64,20047978,0,0,0,1,4,694913,2,12,1897147,0,0,0,0,0,0,0,0,0,0,0,0
201809,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201809,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201809,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201809,02,090,4,9,Fairbanks North Star Borough  ,2,2,470896,0,0,0,0,0,0,0,0,0,2,2,470896,0,0,0,0,0,0,0,0,0
201809,02,100,4,9,Haines Borough                ,1,1,278425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201809,02,105,4,9,Hoonah-Angoon Census Area     ,1,1,285178,0,0,0,0,0,0,0,0,0,1,1,285178,0,0,0,0,0,0,0,0,0
201809,02,110,4,9,Juneau City and Borough       ,4,4,712865,0,0,0,0,0,0,0,0,0,4,4,712865,0,0,0,0,0,0,0,0,0
201809,02,122,4,9,Kenai Peninsula Borough       ,7,7,2016962,0,0,0,0,0,0,1,6,1600000,4,4,1365000,0,0,0,0,0,0,1,6,1600000
