Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201707,01,001,3,6,Autauga County                ,20,20,6081846,0,0,0,0,0,0,0,0,0,20,20,6081846,0,0,0,0,0,0,0,0,0
201707,01,007,3,6,Bibb County                   ,1,1,235594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201707,01,009,3,6,Blount County                 ,1,1,208100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201707,01,021,3,6,Chilton County                ,5,5,974000,0,0,0,0,0,0,0,0,0,5,5,974000,0,0,0,0,0,0,0,0,0
201707,01,073,3,6,Jefferson County              ,153,153,37677456,0,0,0,0,0,0,1,34,4566156,133,133,34580504,0,0,0,0,0,0,0,0,0
201707,01,081,3,6,Lee County                    ,70,70,19979295,1,2,144250,0,0,0,0,0,0,23,23,6389511,0,0,0,0,0,0,0,0,0
201707,01,083,3,6,Limestone County              ,2,2,513254,0,0,0,0,0,0,0,0,0,2,2,513254,0,0,0,0,0,0,0,0,0
201707,01,089,3,6,Madison County                ,197,197,36869049,0,0,0,0,0,0,2,60,653692,197,197,36869049,0,0,0,0,0,0,2,60,653692
201707,01,113,3,6,Russell County                ,12,12,1924413,0,0,0,0,0,0,0,0,0,12,12,1924413,0,0,0,0,0,0,0,0,0
201707,01,115,3,6,St. Clair County              ,17,17,3082486,0,0,0,0,0,0,0,0,0,13,13,2278298,0,0,0,0,0,0,0,0,0
201707,01,117,3,6,Shelby County                 ,84,84,19508485,0,0,0,0,0,0,1,5,767250,25,25,5099363,0,0,0,0,0,0,0,0,0
201707,01,127,3,6,Walker County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201707,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201707,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201707,02,020,4,9,Anchorage Municipality        ,65,65,20366482,0,0,0,1,3,520780,1,12,1897147,0,0,0,0,0,0,0,0,0,0,0,0
201707,02,050,4,9,Bethel Census Area            ,5,5,300000,0,0,0,0,0,0,0,0,0,5,5,300000,0,0,0,0,0,0,0,0,0
201707,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201707,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201707,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201707,02,100,4,9,Haines Borough                ,1,1,278570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201707,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201707,02,110,4,9,Juneau City and Borough       ,5,5,1540099,0,0,0,0,0,0,0,0,0,5,5,1540099,0,0,0,0,0,0,0,0,0
201707,02,122,4,9,Kenai Peninsula Borough       ,4,4,771738,0,0,0,0,0,0,1,6,980000,2,2,330000,0,0,0,0,0,0,1,6,980000
