Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201801,01,001,3,6,Autauga County                ,18,18,5370434,0,0,0,0,0,0,0,0,0,18,18,5370434,0,0,0,0,0,0,0,0,0
201801,01,007,3,6,Bibb County                   ,1,1,235594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,01,009,3,6,Blount County                 ,1,1,208100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,01,021,3,6,Chilton County                ,6,6,733000,0,0,0,0,0,0,0,0,0,6,6,733000,0,0,0,0,0,0,0,0,0
201801,01,073,3,6,Jefferson County              ,114,114,33403108,0,0,0,0,0,0,2,45,6043442,93,93,30187873,0,0,0,0,0,0,0,0,0
201801,01,081,3,6,Lee County                    ,86,86,23963015,1,2,144250,0,0,0,1,5,475000,23,23,6617203,0,0,0,0,0,0,0,0,0
201801,01,083,3,6,Limestone County              ,5,5,1121474,0,0,0,0,0,0,0,0,0,5,5,1121474,0,0,0,0,0,0,0,0,0
201801,01,089,3,6,Madison County                ,173,173,24225105,0,0,0,0,0,0,0,0,0,173,173,24225105,0,0,0,0,0,0,0,0,0
201801,01,113,3,6,Russell County                ,7,7,1219170,0,0,0,0,0,0,0,0,0,7,7,1219170,0,0,0,0,0,0,0,0,0
201801,01,115,3,6,St. Clair County              ,7,7,1275913,0,0,0,0,0,0,0,0,0,4,4,707280,0,0,0,0,0,0,0,0,0
201801,01,117,3,6,Shelby County                 ,73,73,17301306,0,0,0,0,0,0,1,6,920700,17,17,3724983,0,0,0,0,0,0,0,0,0
201801,01,127,3,6,Walker County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,02,020,4,9,Anchorage Municipality        ,67,67,20993144,0,0,0,1,3,520780,1,14,2213338,0,0,0,0,0,0,0,0,0,0,0,0
201801,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,02,100,4,9,Haines Borough                ,1,1,278570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201801,02,110,4,9,Juneau City and Borough       ,6,6,1114432,0,0,0,0,0,0,0,0,0,6,6,1114432,0,0,0,0,0,0,0,0,0
201801,02,122,4,9,Kenai Peninsula Borough       ,4,4,934463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
