Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201808,01,001,3,6,Autauga County                ,19,19,4861295,0,0,0,0,0,0,0,0,0,19,19,4861295,0,0,0,0,0,0,0,0,0
201808,01,007,3,6,Bibb County                   ,1,1,255129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201808,01,009,3,6,Blount County                 ,3,3,598277,0,0,0,1,4,223080,0,0,0,1,1,108680,0,0,0,1,4,223080,0,0,0
201808,01,021,3,6,Chilton County                ,2,2,165000,0,0,0,0,0,0,0,0,0,2,2,165000,0,0,0,0,0,0,0,0,0
201808,01,073,3,6,Jefferson County              ,154,154,42280343,0,0,0,0,0,0,0,0,0,112,112,31963358,0,0,0,0,0,0,0,0,0
201808,01,081,3,6,Lee County                    ,90,90,25472487,1,2,210669,0,0,0,1,35,9151276,35,35,9690371,0,0,0,0,0,0,0,0,0
201808,01,083,3,6,Limestone County              ,23,23,5290952,0,0,0,0,0,0,0,0,0,23,23,5290952,0,0,0,0,0,0,0,0,0
201808,01,089,3,6,Madison County                ,233,233,31239143,0,0,0,0,0,0,0,0,0,233,233,31239143,0,0,0,0,0,0,0,0,0
201808,01,113,3,6,Russell County                ,27,27,3853135,0,0,0,0,0,0,7,82,12571056,27,27,3853135,0,0,0,0,0,0,7,82,12571056
201808,01,115,3,6,St. Clair County              ,25,25,4019015,0,0,0,0,0,0,0,0,0,24,24,3798151,0,0,0,0,0,0,0,0,0
201808,01,117,3,6,Shelby County                 ,97,97,23165993,0,0,0,0,0,0,0,0,0,39,39,8850254,0,0,0,0,0,0,0,0,0
201808,01,127,3,6,Walker County                 ,1,1,207778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201808,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201808,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201808,02,020,4,9,Anchorage Municipality        ,76,76,23806974,0,0,0,1,4,694913,2,11,1739051,0,0,0,0,0,0,0,0,0,0,0,0
201808,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201808,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201808,02,070,4,9,Dillingham Census Area        ,1,1,291052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201808,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201808,02,100,4,9,Haines Borough                ,1,1,278425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201808,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201808,02,110,4,9,Juneau City and Borough       ,4,4,697219,0,0,0,0,0,0,0,0,0,4,4,697219,0,0,0,0,0,0,0,0,0
201808,02,122,4,9,Kenai Peninsula Borough       ,10,10,2036290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
