Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201702,01,001,3,6,Autauga County                ,19,19,4762098,0,0,0,0,0,0,0,0,0,19,19,4762098,0,0,0,0,0,0,0,0,0
201702,01,007,3,6,Bibb County                   ,1,1,323863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201702,01,009,3,6,Blount County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201702,01,021,3,6,Chilton County                ,3,3,500000,0,0,0,0,0,0,0,0,0,3,3,500000,0,0,0,0,0,0,0,0,0
201702,01,073,3,6,Jefferson County              ,111,111,29425937,0,0,0,0,0,0,1,5,459732,106,106,28747721,0,0,0,0,0,0,0,0,0
201702,01,081,3,6,Lee County                    ,77,77,24531226,0,0,0,0,0,0,1,14,1892000,77,77,24531226,0,0,0,0,0,0,1,14,1892000
201702,01,083,3,6,Limestone County              ,11,11,2506425,0,0,0,0,0,0,0,0,0,11,11,2506425,0,0,0,0,0,0,0,0,0
201702,01,089,3,6,Madison County                ,212,212,35081546,0,0,0,0,0,0,0,0,0,212,212,35081546,0,0,0,0,0,0,0,0,0
201702,01,113,3,6,Russell County                ,14,14,2328095,0,0,0,0,0,0,0,0,0,14,14,2328095,0,0,0,0,0,0,0,0,0
201702,01,115,3,6,St. Clair County              ,24,24,4308927,0,0,0,0,0,0,0,0,0,23,23,4088063,0,0,0,0,0,0,0,0,0
201702,01,117,3,6,Shelby County                 ,78,78,18306501,0,0,0,0,0,0,1,6,102000,48,48,10371449,0,0,0,0,0,0,0,0,0
201702,01,127,3,6,Walker County                 ,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
201702,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201702,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201702,02,020,4,9,Anchorage Municipality        ,57,57,17838649,0,0,0,1,4,696909,1,7,1106669,0,0,0,0,0,0,0,0,0,0,0,0
201702,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201702,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201702,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201702,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201702,02,100,4,9,Haines Borough                ,1,1,277264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201702,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201702,02,110,4,9,Juneau City and Borough       ,4,4,1028743,1,2,391732,0,0,0,0,0,0,4,4,1028743,1,2,391732,0,0,0,0,0,0
201702,02,122,4,9,Kenai Peninsula Borough       ,2,2,678178,0,0,0,0,0,0,0,0,0,2,2,678178,0,0,0,0,0,0,0,0,0
