Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201804,01,001,3,6,Autauga County                ,20,20,6457196,0,0,0,0,0,0,0,0,0,20,20,6457196,0,0,0,0,0,0,0,0,0
201804,01,007,3,6,Bibb County                   ,1,1,255129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201804,01,009,3,6,Blount County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201804,01,021,3,6,Chilton County                ,6,6,540000,0,0,0,0,0,0,0,0,0,6,6,540000,0,0,0,0,0,0,0,0,0
201804,01,073,3,6,Jefferson County              ,122,122,42921013,0,0,0,0,0,0,0,0,0,116,116,41803148,0,0,0,0,0,0,0,0,0
201804,01,081,3,6,Lee County                    ,97,97,27735496,1,2,210669,0,0,0,1,41,10720066,19,19,6088621,0,0,0,0,0,0,0,0,0
201804,01,083,3,6,Limestone County              ,17,17,4018917,0,0,0,0,0,0,0,0,0,17,17,4018917,0,0,0,0,0,0,0,0,0
201804,01,089,3,6,Madison County                ,282,282,43605034,0,0,0,0,0,0,0,0,0,282,282,43605034,0,0,0,0,0,0,0,0,0
201804,01,113,3,6,Russell County                ,17,17,2198823,0,0,0,0,0,0,0,0,0,17,17,2198823,0,0,0,0,0,0,0,0,0
201804,01,115,3,6,St. Clair County              ,8,8,1712064,0,0,0,0,0,0,0,0,0,7,7,1491200,0,0,0,0,0,0,0,0,0
201804,01,117,3,6,Shelby County                 ,105,105,23549025,0,0,0,0,0,0,0,0,0,45,45,8804570,0,0,0,0,0,0,0,0,0
201804,01,127,3,6,Walker County                 ,1,1,207778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201804,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201804,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201804,02,020,4,9,Anchorage Municipality        ,79,79,24746723,0,0,0,1,4,694913,1,13,2055242,0,0,0,0,0,0,0,0,0,0,0,0
201804,02,050,4,9,Bethel Census Area            ,1,1,269793,0,0,0,0,0,0,0,0,0,1,1,269793,0,0,0,0,0,0,0,0,0
201804,02,060,4,9,Bristol Bay Borough           ,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
201804,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201804,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201804,02,100,4,9,Haines Borough                ,1,1,278425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201804,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201804,02,110,4,9,Juneau City and Borough       ,5,5,1381981,0,0,0,0,0,0,0,0,0,5,5,1381981,0,0,0,0,0,0,0,0,0
201804,02,122,4,9,Kenai Peninsula Borough       ,7,7,1851962,0,0,0,0,0,0,0,0,0,4,4,1200000,0,0,0,0,0,0,0,0,0
