Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202006,02,130,4,9,Ketchikan Gateway Borough     ,6,6,1781003,0,0,0,0,0,0,0,0,0,6,6,1781003,0,0,0,0,0,0,0,0,0
202006,02,150,4,9,Kodiak Island Borough         ,3,3,622192,1,2,495399,0,0,0,0,0,0,3,3,622192,1,2,495399,0,0,0,0,0,0
202006,02,170,4,9,Matanuska-Susitna Borough     ,4,4,920067,0,0,0,0,0,0,0,0,0,3,3,637232,0,0,0,0,0,0,0,0,0
202006,02,180,4,9,Nome Census Area              ,1,1,181950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,185,4,9,North Slope Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,188,4,9,Northwest Arctic Borough      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,195,4,9,Petersburg Borough            ,1,1,193487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,198,4,9,Prince of Wales-Hyder Census A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,220,4,9,Sitka City and Borough        ,1,1,205113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,230,4,9,Skagway Municipality          ,1,1,300000,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
202006,02,261,4,9,Valdez-Cordova Census Area    ,2,2,417400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,275,4,9,Wrangell City and Borough     ,2,2,465000,0,0,0,0,0,0,0,0,0,2,2,465000,0,0,0,0,0,0,0,0,0
202006,02,282,4,9,Yakutat City and Borough      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,290,4,9,Yukon-Koyukuk Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,04,013,4,8,Maricopa County               ,2100,2100,589616770,38,76,10811598,9,31,3175077,50,1636,212679783,2054,2054,567174913,37,74,10551918,8,28,2743827,49,1556,198757957
202006,04,019,4,8,Pima County                   ,422,422,126761941,2,4,474101,0,0,0,4,50,7512280,328,328,102650312,0,0,0,0,0,0,0,0,0
202006,04,021,4,8,Pinal County                  ,442,442,90629510,0,0,0,0,0,0,0,0,0,412,412,85594073,0,0,0,0,0,0,0,0,0
202006,05,013,3,7,Calhoun County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,05,035,3,7,Crittenden County             ,5,5,1166053,0,0,0,0,0,0,0,0,0,4,4,933000,0,0,0,0,0,0,0,0,0
202006,05,043,3,7,Drew County                   ,1,1,62167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,05,045,3,7,Faulkner County               ,26,26,5651505,1,2,151668,0,0,0,1,10,273581,2,2,455000,0,0,0,0,0,0,0,0,0
202006,05,053,3,7,Grant County                  ,3,3,503793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,05,085,3,7,Lonoke County                 ,27,27,2781478,0,0,0,0,0,0,0,0,0,5,5,879840,0,0,0,0,0,0,0,0,0
202006,05,087,3,7,Madison County                ,2,2,330000,0,0,0,0,0,0,0,0,0,2,2,330000,0,0,0,0,0,0,0,0,0
202006,05,091,3,7,Miller County                 ,2,2,559000,0,0,0,0,0,0,0,0,0,2,2,559000,0,0,0,0,0,0,0,0,0
202006,05,105,3,7,Perry County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,05,119,3,7,Pulaski County                ,65,65,20426693,0,0,0,17,51,3823300,0,0,0,65,65,20426693,0,0,0,17,51,3823300,0,0,0
202006,05,129,3,7,Searcy County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,05,143,3,7,Washington County             ,143,143,38647687,3,6,955923,9,35,5046383,9,54,7977319,143,143,38647687,3,6,955923,9,35,5046383,9,54,7977319
202006,06,001,4,9,Alameda County                ,177,177,56545425,3,6,1391361,2,8,2153989,5,105,19173810,58,58,18157016,3,6,1391361,1,4,1011708,0,0,0
202006,06,013,4,9,Contra Costa County           ,153,153,46938505,1,2,750000,0,0,0,1,23,3476973,121,121,38819773,0,0,0,0,0,0,0,0,0
202006,06,017,4,9,El Dorado County              ,55,55,18806265,0,0,0,0,0,0,0,0,0,55,55,18806265,0,0,0,0,0,0,0,0,0
202006,06,019,4,9,Fresno County                 ,285,285,85440502,3,6,1040733,0,0,0,6,45,6592144,142,142,40662355,0,0,0,0,0,0,2,16,2965955
202006,06,037,4,9,Los Angeles County            ,421,421,148771135,20,40,8233305,3,10,2245934,20,613,130519200,312,312,108263308,18,36,7507908,1,4,940186,12,551,119125277
202006,06,041,4,9,Marin County                  ,7,7,6830583,1,2,1531250,0,0,0,0,0,0,4,4,3575000,0,0,0,0,0,0,0,0,0
202006,06,059,4,9,Orange County                 ,281,281,90750582,6,12,3480600,7,24,4384910,8,59,12718259,216,216,58584419,4,8,2147243,7,24,4384910,6,36,7873721
202006,06,061,4,9,Placer County                 ,192,192,63604351,2,4,941539,0,0,0,3,56,7855342,189,189,62262461,2,4,941539,0,0,0,3,56,7855342
202006,06,063,4,9,Plumas County                 ,1,1,226440,0,0,0,0,0,0,0,0,0,1,1,226440,0,0,0,0,0,0,0,0,0
202006,06,067,4,9,Sacramento County             ,306,306,90565823,0,0,0,0,0,0,15,559,59005147,306,306,90565823,0,0,0,0,0,0,15,559,59005147
202006,06,069,4,9,San Benito County             ,43,43,11866435,0,0,0,0,0,0,0,0,0,36,36,8674851,0,0,0,0,0,0,0,0,0
202006,06,071,4,9,San Bernardino County         ,401,401,106990814,42,84,8458828,3,12,1459256,9,58,9954211,369,369,98525728,42,84,8458828,3,12,1459256,8,53,9678349
202006,06,073,4,9,San Diego County              ,327,327,85352403,4,8,1305214,8,25,3548983,9,483,95454650,326,326,85250280,4,8,1305214,8,25,3548983,8,477,94812160
202006,06,075,4,9,San Francisco County          ,5,5,1388417,0,0,0,1,3,508274,4,261,102000000,5,5,1388417,0,0,0,1,3,508274,4,261,102000000
202006,06,081,4,9,San Mateo County              ,38,38,26063300,0,0,0,0,0,0,3,36,10047871,20,20,14724535,0,0,0,0,0,0,0,0,0
202006,06,085,4,9,Santa Clara County            ,138,138,55776234,1,2,592814,1,3,720859,4,62,12888741,75,75,34538448,0,0,0,1,3,720859,0,0,0
202006,06,091,4,9,Sierra County                 ,1,1,296834,0,0,0,0,0,0,0,0,0,1,1,296834,0,0,0,0,0,0,0,0,0
202006,06,113,4,9,Yolo County                   ,79,79,25770513,0,0,0,0,0,0,0,0,0,76,76,24751723,0,0,0,0,0,0,0,0,0
202006,08,001,4,8,Adams County                  ,283,283,81863253,2,4,396787,0,0,0,0,0,0,283,283,81863253,2,4,396787,0,0,0,0,0,0
202006,08,005,4,8,Arapahoe County               ,333,333,86282500,0,0,0,1,3,349052,4,232,20842457,325,325,84044754,0,0,0,0,0,0,4,232,20842457
202006,08,014,4,8,Broomfield County             ,18,18,7864029,10,20,2314239,0,0,0,0,0,0,18,18,7864029,10,20,2314239,0,0,0,0,0,0
202006,08,015,4,8,Chaffee County                ,16,16,4128120,0,0,0,1,3,549700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,08,019,4,8,Clear Creek County            ,2,2,570582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,08,031,4,8,Denver County                 ,85,85,23603082,0,0,0,0,0,0,6,317,34419543,85,85,23603082,0,0,0,0,0,0,6,317,34419543
202006,08,035,4,8,Douglas County                ,240,240,74722600,3,6,1258967,2,6,1126849,0,0,0,236,236,73186306,3,6,1258967,2,6,1126849,0,0,0
202006,08,039,4,8,Elbert County                 ,35,35,10933319,0,0,0,0,0,0,0,0,0,28,28,9117991,0,0,0,0,0,0,0,0,0
202006,08,041,4,8,El Paso County                ,374,374,134119556,0,0,0,0,0,0,0,0,0,374,374,134119556,0,0,0,0,0,0,0,0,0
202006,08,047,4,8,Gilpin County                 ,6,6,1666100,0,0,0,0,0,0,0,0,0,6,6,1666100,0,0,0,0,0,0,0,0,0
202006,08,059,4,8,Jefferson County              ,51,51,17823199,0,0,0,0,0,0,0,0,0,51,51,17823199,0,0,0,0,0,0,0,0,0
202006,08,069,4,8,Larimer County                ,166,166,47769196,1,2,337552,0,0,0,0,0,0,166,166,47769196,1,2,337552,0,0,0,0,0,0
202006,08,077,4,8,Mesa County                   ,61,61,10074076,0,0,0,0,0,0,0,0,0,61,61,10074076,0,0,0,0,0,0,0,0,0
202006,08,093,4,8,Park County                   ,18,18,4998300,0,0,0,0,0,0,0,0,0,18,18,4998300,0,0,0,0,0,0,0,0,0
202006,08,101,4,8,Pueblo County                 ,48,48,7194978,0,0,0,0,0,0,0,0,0,48,48,7194978,0,0,0,0,0,0,0,0,0
202006,08,119,4,8,Teller County                 ,11,11,3849293,0,0,0,0,0,0,0,0,0,11,11,3849293,0,0,0,0,0,0,0,0,0
202006,09,001,1,1,Fairfield County              ,71,71,38896647,1,2,151562,0,0,0,3,34,9722099,46,46,21108073,0,0,0,0,0,0,1,15,2800000
202006,09,003,1,1,Hartford County               ,51,51,11619886,0,0,0,1,4,529870,2,11,805773,30,30,8102440,0,0,0,1,4,529870,0,0,0
202006,09,007,1,1,Middlesex County              ,10,10,3005075,0,0,0,0,0,0,0,0,0,6,6,2095000,0,0,0,0,0,0,0,0,0
202006,09,013,1,1,Tolland County                ,12,12,2442844,0,0,0,0,0,0,2,44,2484462,7,7,1289480,0,0,0,0,0,0,1,36,1502622
202006,10,001,3,5,Kent County                   ,144,144,21461037,0,0,0,0,0,0,0,0,0,135,135,19612200,0,0,0,0,0,0,0,0,0
202006,10,003,3,5,New Castle County             ,109,109,11271267,0,0,0,3,12,2851173,9,69,12662910,11,11,1524092,0,0,0,3,12,2851173,7,59,11827552
202006,10,005,3,5,Sussex County                 ,247,247,34083488,9,18,2549405,0,0,0,4,25,4127203,247,247,34083488,9,18,2549405,0,0,0,4,25,4127203
202006,11,001,3,5,Washington  DC                ,13,13,3030677,2,4,494032,0,0,0,4,1008,120816258,13,13,3030677,2,4,494032,0,0,0,4,1008,120816258
202006,12,003,3,5,Baker County                  ,13,13,2229614,0,0,0,0,0,0,0,0,0,13,13,2229614,0,0,0,0,0,0,0,0,0
202006,12,019,3,5,Clay County                   ,80,80,17244901,1,2,250000,0,0,0,1,17,3000000,80,80,17244901,1,2,250000,0,0,0,1,17,3000000
202006,12,029,3,5,Dixie County                  ,3,3,378970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,12,031,3,5,Duval County                  ,423,423,101099295,13,26,3211208,0,0,0,9,309,37035936,423,423,101099295,13,26,3211208,0,0,0,9,309,37035936
202006,12,033,3,5,Escambia County               ,156,156,37088705,2,4,180000,0,0,0,0,0,0,156,156,37088705,2,4,180000,0,0,0,0,0,0
202006,12,053,3,5,Hernando County               ,72,72,16395268,0,0,0,0,0,0,0,0,0,72,72,16395268,0,0,0,0,0,0,0,0,0
202006,12,057,3,5,Hillsborough County           ,797,797,248633206,0,0,0,0,0,0,2,426,69000000,797,797,248633206,0,0,0,0,0,0,2,426,69000000
202006,12,067,3,5,Lafayette County              ,1,1,233105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,12,071,3,5,Lee County                    ,554,554,112846752,13,26,3276172,3,12,3826623,7,365,41829294,548,548,111434026,13,26,3276172,3,12,3826623,6,348,40374172
202006,12,073,3,5,Leon County                   ,63,63,12454363,1,2,221600,0,0,0,4,96,12334054,0,0,0,0,0,0,0,0,0,0,0,0
202006,12,081,3,5,Manatee County                ,376,376,81685525,8,16,1023200,4,16,1952002,2,52,4002411,364,364,76966851,8,16,1023200,3,12,1437060,1,30,1621616
202006,12,086,3,5,Miami-Dade County             ,179,179,47076916,21,42,12947555,1,3,834050,14,453,77932575,150,150,35200524,21,42,12947555,1,3,834050,12,443,77347335
202006,12,089,3,5,Nassau County                 ,80,80,24399050,0,0,0,0,0,0,0,0,0,63,63,20736441,0,0,0,0,0,0,0,0,0
202006,12,091,3,5,Okaloosa County               ,89,89,27860053,0,0,0,0,0,0,0,0,0,69,69,22729503,0,0,0,0,0,0,0,0,0
202006,12,095,3,5,Orange County                 ,436,436,120014638,24,48,9065766,3,12,2174696,4,110,14574335,396,396,106016735,24,48,9065766,3,12,2174696,4,110,14574335
202006,12,097,3,5,Osceola County                ,339,339,63093838,0,0,0,0,0,0,1,92,8706067,339,339,63093838,0,0,0,0,0,0,1,92,8706067
202006,12,101,3,5,Pasco County                  ,204,204,43552836,1,2,280000,1,4,51000,1,5,431250,198,198,42711049,0,0,0,1,4,51000,0,0,0
202006,12,103,3,5,Pinellas County               ,64,64,18351578,2,4,381190,0,0,0,1,122,11875375,55,55,14958496,2,4,381190,0,0,0,1,122,11875375
202006,12,109,3,5,St. Johns County              ,463,463,109246499,0,0,0,1,4,698650,0,0,0,463,463,109246499,0,0,0,1,4,698650,0,0,0
202006,12,113,3,5,Santa Rosa County             ,60,60,27963142,0,0,0,0,0,0,0,0,0,60,60,27963142,0,0,0,0,0,0,0,0,0
202006,12,115,3,5,Sarasota County               ,300,300,91355850,0,0,0,1,4,1122578,1,26,2689415,285,285,86310508,0,0,0,1,4,1122578,0,0,0
202006,12,117,3,5,Seminole County               ,142,142,42648766,0,0,0,0,0,0,2,39,3652885,135,135,41156363,0,0,0,0,0,0,0,0,0
202006,12,119,3,5,Sumter County                 ,238,238,64736244,0,0,0,1,4,896000,0,0,0,238,238,64736244,0,0,0,1,4,896000,0,0,0
202006,12,129,3,5,Wakulla County                ,34,34,5326000,0,0,0,0,0,0,0,0,0,34,34,5326000,0,0,0,0,0,0,0,0,0
202006,12,131,3,5,Walton County                 ,120,120,42978181,0,0,0,0,0,0,0,0,0,120,120,42978181,0,0,0,0,0,0,0,0,0
202006,12,133,3,5,Washington County             ,7,7,1034098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,13,007,3,5,Baker County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,13,013,3,5,Barrow County                 ,74,74,10450264,0,0,0,0,0,0,0,0,0,59,59,8226460,0,0,0,0,0,0,0,0,0
202006,13,015,3,5,Bartow County                 ,64,64,10130613,0,0,0,0,0,0,0,0,0,64,64,10130613,0,0,0,0,0,0,0,0,0
202006,13,021,3,5,Bibb County                   ,12,12,2121712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,13,029,3,5,Bryan County                  ,35,35,9400145,0,0,0,0,0,0,0,0,0,35,35,9400145,0,0,0,0,0,0,0,0,0
202006,13,033,3,5,Burke County                  ,6,6,1134495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,13,035,3,5,Butts County                  ,15,15,4400400,0,0,0,0,0,0,0,0,0,15,15,4400400,0,0,0,0,0,0,0,0,0
202006,13,045,3,5,Carroll County                ,110,110,26920792,0,0,0,0,0,0,0,0,0,98,98,24703882,0,0,0,0,0,0,0,0,0
202006,13,051,3,5,Chatham County                ,77,77,16884147,0,0,0,0,0,0,0,0,0,19,19,4374650,0,0,0,0,0,0,0,0,0
202006,13,057,3,5,Cherokee County               ,95,95,26628552,0,0,0,1,4,968222,0,0,0,95,95,26628552,0,0,0,1,4,968222,0,0,0
202006,13,059,3,5,Clarke County                 ,36,36,6679803,0,0,0,0,0,0,0,0,0,36,36,6679803,0,0,0,0,0,0,0,0,0
202006,13,063,3,5,Clayton County                ,47,47,8700288,0,0,0,0,0,0,0,0,0,47,47,8700288,0,0,0,0,0,0,0,0,0
202006,13,067,3,5,Cobb County                   ,143,143,43382741,0,0,0,2,8,1473836,10,143,17411880,143,143,43382741,0,0,0,2,8,1473836,10,143,17411880
202006,13,073,3,5,Columbia County               ,120,120,23360542,0,0,0,1,4,377040,0,0,0,35,35,6841265,0,0,0,1,4,377040,0,0,0
202006,13,077,3,5,Coweta County                 ,87,87,30389830,0,0,0,0,0,0,0,0,0,80,80,28386943,0,0,0,0,0,0,0,0,0
202006,13,085,3,5,Dawson County                 ,58,58,15823409,0,0,0,0,0,0,0,0,0,58,58,15823409,0,0,0,0,0,0,0,0,0
202006,13,095,3,5,Dougherty County              ,2,2,410153,0,0,0,0,0,0,1,17,2537585,0,0,0,0,0,0,0,0,0,0,0,0
202006,13,097,3,5,Douglas County                ,30,30,2850145,0,0,0,0,0,0,0,0,0,30,30,2850145,0,0,0,0,0,0,0,0,0
202006,13,111,3,5,Fannin County                 ,30,30,6272274,0,0,0,0,0,0,0,0,0,30,30,6272274,0,0,0,0,0,0,0,0,0
202006,13,113,3,5,Fayette County                ,41,41,12510869,0,0,0,0,0,0,0,0,0,18,18,5415405,0,0,0,0,0,0,0,0,0
202006,13,115,3,5,Floyd County                  ,27,27,6153102,0,0,0,0,0,0,0,0,0,27,27,6153102,0,0,0,0,0,0,0,0,0
202006,13,117,3,5,Forsyth County                ,149,149,34736221,0,0,0,0,0,0,0,0,0,149,149,34736221,0,0,0,0,0,0,0,0,0
202006,13,121,3,5,Fulton County                 ,254,254,63960145,1,2,247016,0,0,0,4,140,14595148,190,190,54008188,1,2,247016,0,0,0,4,140,14595148
202006,13,127,3,5,Glynn County                  ,18,18,4788505,1,2,500000,0,0,0,0,0,0,18,18,4788505,1,2,500000,0,0,0,0,0,0
202006,13,135,3,5,Gwinnett County               ,262,262,65290640,0,0,0,0,0,0,1,6,1800000,259,259,64240640,0,0,0,0,0,0,0,0,0
202006,13,143,3,5,Haralson County               ,4,4,915624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,13,145,3,5,Harris County                 ,29,29,7566390,0,0,0,0,0,0,0,0,0,29,29,7566390,0,0,0,0,0,0,0,0,0
202006,13,149,3,5,Heard County                  ,3,3,707167,0,0,0,0,0,0,0,0,0,1,1,233129,0,0,0,0,0,0,0,0,0
202006,13,151,3,5,Henry County                  ,164,164,40664996,0,0,0,0,0,0,0,0,0,123,123,34394749,0,0,0,0,0,0,0,0,0
202006,13,159,3,5,Jasper County                 ,7,7,937818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,13,171,3,5,Lamar County                  ,11,11,2190000,0,0,0,0,0,0,0,0,0,11,11,2190000,0,0,0,0,0,0,0,0,0
202006,13,177,3,5,Lee County                    ,9,9,681181,0,0,0,0,0,0,0,0,0,9,9,681181,0,0,0,0,0,0,0,0,0
202006,13,179,3,5,Liberty County                ,29,29,5387865,0,0,0,0,0,0,0,0,0,29,29,5387865,0,0,0,0,0,0,0,0,0
202006,13,189,3,5,McDuffie County               ,6,6,1065000,0,0,0,0,0,0,0,0,0,6,6,1065000,0,0,0,0,0,0,0,0,0
202006,13,199,3,5,Meriwether County             ,3,3,300224,0,0,0,0,0,0,0,0,0,2,2,232224,0,0,0,0,0,0,0,0,0
202006,13,201,3,5,Miller County                 ,1,1,254837,0,0,0,0,0,0,0,0,0,1,1,254837,0,0,0,0,0,0,0,0,0
202006,13,207,3,5,Monroe County                 ,24,24,5840175,0,0,0,0,0,0,0,0,0,24,24,5840175,0,0,0,0,0,0,0,0,0
202006,13,215,3,5,Muscogee County               ,27,27,5093196,0,0,0,1,3,95320,1,27,3832457,0,0,0,0,0,0,0,0,0,0,0,0
202006,13,217,3,5,Newton County                 ,70,70,10244495,0,0,0,1,4,440000,0,0,0,70,70,10244495,0,0,0,1,4,440000,0,0,0
202006,13,227,3,5,Pickens County                ,13,13,3370000,0,0,0,0,0,0,0,0,0,13,13,3370000,0,0,0,0,0,0,0,0,0
202006,13,231,3,5,Pike County                   ,21,21,4895709,0,0,0,0,0,0,0,0,0,21,21,4895709,0,0,0,0,0,0,0,0,0
202006,13,235,3,5,Pulaski County                ,3,3,350000,0,0,0,0,0,0,0,0,0,3,3,350000,0,0,0,0,0,0,0,0,0
202006,13,245,3,5,Richmond County               ,34,34,5403369,0,0,0,0,0,0,1,5,287197,1,1,180000,0,0,0,0,0,0,0,0,0
202006,13,247,3,5,Rockdale County               ,3,3,699387,0,0,0,0,0,0,0,0,0,3,3,699387,0,0,0,0,0,0,0,0,0
202006,13,255,3,5,Spalding County               ,13,13,1754666,0,0,0,0,0,0,0,0,0,12,12,1676216,0,0,0,0,0,0,0,0,0
202006,13,275,3,5,Thomas County                 ,5,5,1283400,0,0,0,0,0,0,0,0,0,5,5,1283400,0,0,0,0,0,0,0,0,0
202006,13,291,3,5,Union County                  ,21,21,7314687,0,0,0,0,0,0,0,0,0,21,21,7314687,0,0,0,0,0,0,0,0,0
202006,15,001,4,9,Hawaii County                 ,55,55,37852580,0,0,0,0,0,0,0,0,0,55,55,37852580,0,0,0,0,0,0,0,0,0
202006,15,003,4,9,Honolulu County               ,87,87,35688561,0,0,0,1,3,1948873,3,86,16105880,0,0,0,0,0,0,0,0,0,0,0,0
202006,15,007,4,9,Kauai County                  ,16,16,11688559,0,0,0,0,0,0,0,0,0,16,16,11688559,0,0,0,0,0,0,0,0,0
202006,15,009,4,9,Maui County                   ,36,36,35129285,0,0,0,0,0,0,1,83,21510000,36,36,35129285,0,0,0,0,0,0,1,83,21510000
202006,16,001,4,8,Ada County                    ,405,405,113878096,2,4,364395,0,0,0,11,68,9981046,405,405,113878096,2,4,364395,0,0,0,11,68,9981046
202006,16,015,4,8,Boise County                  ,13,13,4089427,0,0,0,0,0,0,0,0,0,12,12,3935757,0,0,0,0,0,0,0,0,0
202006,16,027,4,8,Canyon County                 ,170,170,27492210,1,2,472576,0,0,0,3,26,2195702,152,152,23498384,1,2,472576,0,0,0,3,26,2195702
202006,16,045,4,8,Gem County                    ,12,12,3332200,0,0,0,0,0,0,0,0,0,12,12,3332200,0,0,0,0,0,0,0,0,0
202006,16,073,4,8,Owyhee County                 ,1,1,186595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,17,005,2,3,Bond County                   ,1,1,176208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,17,013,2,3,Calhoun County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,17,031,2,3,Cook County                   ,84,84,31943378,5,10,2160500,12,38,6991641,10,166,26979839,56,56,23192501,5,10,2160500,11,35,6826500,9,151,22686000
202006,17,037,2,3,DeKalb County                 ,6,6,1785000,0,0,0,0,0,0,0,0,0,6,6,1785000,0,0,0,0,0,0,0,0,0
202006,17,039,2,3,De Witt County                ,3,3,900000,0,0,0,0,0,0,0,0,0,3,3,900000,0,0,0,0,0,0,0,0,0
202006,17,043,2,3,DuPage County                 ,76,76,27184111,0,0,0,0,0,0,2,121,8459354,68,68,23677024,0,0,0,0,0,0,1,112,6900000
202006,17,063,2,3,Grundy County                 ,13,13,4043186,1,2,480000,0,0,0,0,0,0,12,12,3901686,1,2,480000,0,0,0,0,0,0
202006,17,083,2,3,Jersey County                 ,6,6,1611375,0,0,0,0,0,0,0,0,0,1,1,122052,0,0,0,0,0,0,0,0,0
202006,17,093,2,3,Kendall County                ,39,39,8073922,0,0,0,0,0,0,0,0,0,29,29,6318505,0,0,0,0,0,0,0,0,0
202006,17,097,2,3,Lake County                   ,38,38,11931943,0,0,0,0,0,0,1,5,1029110,16,16,4167485,0,0,0,0,0,0,0,0,0
202006,17,111,2,3,McHenry County                ,48,48,11118874,0,0,0,0,0,0,0,0,0,41,41,10097662,0,0,0,0,0,0,0,0,0
