Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202001,01,001,3,6,Autauga County                ,19,19,5986501,0,0,0,0,0,0,0,0,0,19,19,5986501,0,0,0,0,0,0,0,0,0
202001,01,007,3,6,Bibb County                   ,8,8,450000,0,0,0,0,0,0,0,0,0,8,8,450000,0,0,0,0,0,0,0,0,0
202001,01,009,3,6,Blount County                 ,1,1,155000,0,0,0,0,0,0,0,0,0,1,1,155000,0,0,0,0,0,0,0,0,0
202001,01,021,3,6,Chilton County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,01,073,3,6,Jefferson County              ,150,150,45397115,1,2,247329,0,0,0,1,14,1411756,120,120,38566719,0,0,0,0,0,0,0,0,0
202001,01,081,3,6,Lee County                    ,106,106,29396586,0,0,0,2,8,1945280,3,25,3515245,106,106,29396586,0,0,0,2,8,1945280,3,25,3515245
202001,01,083,3,6,Limestone County              ,19,19,4339221,4,8,648000,3,9,819000,0,0,0,19,19,4339221,4,8,648000,3,9,819000,0,0,0
202001,01,089,3,6,Madison County                ,322,322,43010177,0,0,0,0,0,0,0,0,0,322,322,43010177,0,0,0,0,0,0,0,0,0
202001,01,113,3,6,Russell County                ,13,13,1968172,0,0,0,0,0,0,0,0,0,5,5,849259,0,0,0,0,0,0,0,0,0
202001,01,115,3,6,St. Clair County              ,18,18,2949539,0,0,0,0,0,0,0,0,0,9,9,1400159,0,0,0,0,0,0,0,0,0
202001,01,117,3,6,Shelby County                 ,90,90,21112281,0,0,0,0,0,0,0,0,0,31,31,6786508,0,0,0,0,0,0,0,0,0
202001,01,127,3,6,Walker County                 ,2,2,336407,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
202001,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,02,020,4,9,Anchorage Municipality        ,71,71,22242146,0,0,0,1,3,521092,1,14,2213338,0,0,0,0,0,0,0,0,0,0,0,0
202001,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,02,090,4,9,Fairbanks North Star Borough  ,1,1,267954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,02,100,4,9,Haines Borough                ,1,1,160842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,02,110,4,9,Juneau City and Borough       ,2,2,358358,0,0,0,0,0,0,0,0,0,2,2,358358,0,0,0,0,0,0,0,0,0
202001,02,122,4,9,Kenai Peninsula Borough       ,4,4,825450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
